Object ID,Longitude,Latitude,Distance (Parsecs),Name,Diameter (Parsecs)
7348,209.8,-19.2,500,HD       37303,0
13292,192.3,-45.2,500,HD       37303,0
13215,179.6,-1.5,900,HD       37318,0
7335,208.9,-18.7,500,HD       37334,0
13748,271.7,-32.8,1310,HD       37350,0
7333,208.8,-18.6,500,HD       37356,0
7209,177.6,-0.1,1320,HD       37366,0
13212,179,-1,350,HD       37367,0
13239,184,-4.2,1090,HD       37387,0
7287,205.4,-16.8,500,HD       37397,0
7310,206.8,-17.3,500,HD       37468,0
7311,206.8,-17.3,500,HD       37479E,0
7353,210.5,-19.2,500,HD       37481,0
13325,200.7,-14,270,HD       37490,0
13208,176.9,0.7,1250,HD       37536,0
7206,176.9,0.7,1320,HD       37536,0
7150,171.6,4.1,1320,HD       37614/5,0
13193,167.6,6.8,510,HD       37657,0
7174,173.5,3.2,1320,HD       37737,0
7305,206.4,-16.6,500,HD       37742,0
7317,207.3,-17,500,HD       37744,0
7288,205.7,-16.2,500,HD       37756,0
7292,206,-16.3,500,HD       37776,0
7321,208,-17.3,500,HD       37807,0
7354,211.2,-18.7,500,HD       37889,0
7309,206.8,-16.5,500,HD       37903,0
13231,182.8,-2.2,690,HD       38010,0
7195,174.6,3.2,1320,HD       38131,0
13252,186.3,-4,1400,HD       38191,0
13272,188.7,-5.4,1840,HD       38247,0
7285,205.3,-14.3,500,HD       38563AB,0
13297,193.2,-7.3,400,HD       38622,0
13221,180.9,0.3,2410,HD       38658,0
7409,237.3,-27.1,500,HD       38666,0
7358,214.5,-18.5,500,HD       38771,0
13340,205,-13.6,970,HD       38856,0
13211,178.7,2,2080,HD       38909,0
7210,177.9,2.9,1320,HD       39136,0
7355,212.9,-16.8,500,HD       39291,0
13233,183.1,0.3,870,HD       39478,0
13300,194.1,-5.9,2480,HD       39680,0
13275,189,-2.9,430,HD       39698,0
13214,179.6,2.8,1220,HD       39712,0
13227,182.2,1.3,1420,HD       39746,0
7351,210.1,-14.5,500,HD       39777,0
13248,185.3,-0.2,2860,HD       39970,0
13250,186.1,-0.5,640,HD       40003,0
7211,186.1,-0.6,1820,HD       40003,0
13238,184,0.8,1070,HD       40111,0
13549,241.2,-25.6,290,HD       40494,0
13218,180.1,4.3,2540,HD       40893,0
13226,182.2,3.1,1040,HD       40894,0
7244,189.7,-0.9,1510,HD       41117,0
13182,165,-12.9,1520,HD       41161,0
13379,213.6,-13.5,270,HD       41335,0
13228,182.3,3.9,2250,HD       41398,0
7228,188.6,0.7,1510,HD       41690,0
7365,218.1,-14.9,500,HD       41814,0
13271,188.4,1.1,1240,HD       41831,0
13255,186.6,2.2,900,HD       41940,0
13303,195.6,-2.9,860,HD       41943AB,0
13299,194.1,-2,1830,HD       41997,0
13378,213.6,-12.4,1410,HD       42004,0
13373,212.8,-12,1160,HD       42050,0
7218,187.7,1.8,1510,HD       42087,0
7249,190,0.5,1510,HD       42088,0
13372,212.7,-11.6,1120,HD       42259,0
7240,189.3,1.3,1510,HD       42379,0
7248,189.9,1,1510,HD       42400,0
13316,197.6,-3.3,750,HD       42401,0
7238,189.1,1.6,1510,HD       42475,0
7224,188.2,2.2,1510,HD       42543,0
7356,214.3,-11.8,500,HD       42690,0
13411,221.6,-15.2,800,HD       42745,0
7253,190.8,1.3,1510,HD       42896,0
13326,200.9,-4.3,930,HD       42908,0
13682,263.3,-27.7,690,HD       42933,0
7236,189.1,2.5,1510,HD       43078,0
13310,196.5,-1.6,640,HD       43112,0
7282,205.2,-6,500,HD       43317,0
7220,188,3.5,1510,HD       43384,0
7234,189,3.2,1510,HD       43582,0
7232,188.8,3.5,1510,HD       43703,0
7233,188.9,3.6,1510,HD       43753,0
7225,188.5,3.9,1510,HD       43818,0
13315,197,-0.8,5780,HD       43820,0
7250,190.5,2.5,1510,HD       43837,0
13286,191,2.4,2430,HD       43837,0
13279,189.7,3.3,1110,HD       43907,0
13309,196.4,-0.1,840,HD       44033,0
7245,189.8,3.6,1510,HD       44139,0
13336,204.3,-4.1,3980,HD       44213,0
13651,258.5,-25.6,2020,HD       44362,0
13518,237.5,-19.4,160,HD       44402,0
13405,220.2,-11.9,400,HD       44458AB,0
13555,241.6,-20.8,840,HD       44506,0
13183,165.4,16.2,870,HD       44537,0
13288,191.7,3.3,2330,HD       44597,0
7259,196.3,0.8,720,HD       44637,0
13262,187.3,5.7,1350,HD       44674,0
13440,226.1,-14.3,200,HD       44743,0
13293,192.4,3.2,2630,HD       44811,0
13321,199.5,-0.4,1620,HD       44965,0
7260,197,1.5,720,HD       45314,0
7357,214.5,-7.4,500,HD       45546AB,0
13415,222.1,-11,930,HD       45677,0
13334,204.1,-1.5,920,HD       45789,0
7276,203.4,-1.1,1510,HD       45829,0
13344,206.7,-2.7,950,HD       45911,0
7300,206.3,-2.3,1510,HD       46056,0
13417,222.4,-10.5,480,HD       46064AB,0
7296,206.2,-2.1,1510,HD       46106,0
7295,206.2,-2,1510,HD       46149,0
7298,206.3,-2.1,1510,HD       46150,0
7297,206.3,-2,1510,HD       46202,0
7307,206.5,-2,1510,HD       46223,0
7280,204.3,-0.8,720,HD       46300,0
13466,232.1,-14.5,520,HD       46328,0
13345,206.8,-1.7,650,HD       46484,0
7313,206.9,-1.8,1510,HD       46485,0
13544,240.5,-17.7,540,HD       46547A,0
13352,208.8,-2.7,3520,HD       46559,0
7332,208.7,-2.6,1510,HD       46573,0
7330,208.6,-2.4,1510,HD       46711,0
13363,210.3,-3.2,2000,HD       46769,0
13330,202.4,1,2880,HD       46783,0
7331,208.7,-2.3,1510,HD       46847,0
7306,206.5,-1,1510,HD       46867,0
7267,202.1,1.3,720,HD       46883,0
7289,205.8,-0.5,1510,HD       46966,0
7315,207.1,-1.1,1510,HD       47032,0
7291,205.9,-0.4,1510,HD       47088,0
13342,206.2,-0.5,8830,HD       47107,0
7290,205.9,-0.3,1510,HD       47129,0
7314,207,-0.8,1510,HD       47240,0
13346,207,-0.7,1050,HD       47240,0
7316,207.3,-0.8,1510,HD       47360,0
7318,207.4,-0.8,1510,HD       47382,0
7286,205.4,0.3,1510,HD       47417,0
13360,210,-2.1,1870,HD       47432,0
13254,186.5,10.4,1380,HD       47731,0
7272,203,2.1,1510,HD       47732,0
13386,215.8,-4.7,1060,HD       47761,0
7273,203.1,2,1510,HD       47777,0
7270,202.9,2.2,720,HD       47839,0
7271,203,2.3,720,HD       47961,0
7293,206.2,0.8,1510,HD       48099,0
13365,210.4,-1.2,2000,HD       48279,0
13410,221.3,-6.8,1170,HD       48282,0
13278,189.5,9.6,190,HD       48329A,0
13351,208.5,0.1,1010,HD       48434,0
13358,209.3,-0.1,1200,HD       48616,0
13328,201.3,4.1,1610,HD       48663,0
13368,211.6,-1.2,1750,HD       48691,0
7334,208.9,0.2,720,HD       48717,0
13361,210.1,0,3680,HD       48914,0
13543,240.5,-15,610,HD       48917,0
13337,204.7,2.8,440,HD       48977,0
13542,240.5,-14.7,750,HD       49131AB,0
13644,256.5,-20.6,1380,HD       49260,0
13407,220.5,-4.9,930,HD       49331,0
13369,211.8,-0.1,1010,HD       49567,0
13371,212.6,-0.5,2270,HD       49585,0
13393,217.7,-2.9,1110,HD       49787,0
13517,237.5,-12.4,990,HD       50012,0
13559,242.4,-14.5,270,HD       50013,0
12934,123.1,-6.2,2020,HD       5005A,0
13348,208.4,2.4,510,HD       50083,0
13505,236.1,-11.6,540,HD       50093,0
13376,213.1,0.7,1920,HD       50696,0
13350,208.5,3.3,1150,HD       50868,0
7399,235,-0.2,592,HD       50877,0
13387,216.3,-0.4,6140,HD       51151,0
13390,216.9,-0.7,1420,HD       51193,0
7398,234,-9.3,592,HD       51283,0
13445,228.7,-6.7,550,HD       51309,0
13409,221.2,-2.6,1410,HD       51477,0
13474,233.5,-8.7,1250,HD       51630,0
13523,238.1,-10.7,900,HD       51925AB,0
13320,199.5,9.2,740,HD       52005,0
13538,239.8,-11.3,180,HD       52089AB,0
13399,219,-0.7,1740,HD       52266,0
13535,239.4,-10.9,960,HD       52356,0
13476,233.7,-8,720,HD       52437A,0
13389,216.9,0.8,2030,HD       52533,0
13357,209.2,4.8,610,HD       52559,0
13510,236.6,-9.2,390,HD       52670,0
13424,224.2,-2.8,440,HD       52721AB,0
7421,239.2,-0.3,592,HD       52877A,0
13395,218,0.6,530,HD       52918,0
13427,224.4,-2.7,780,HD       52942,0
13613,251.3,-15.6,1050,HD       53071,0
7404,235.6,-8.2,592,HD       53138,0
13400,219.1,0.4,2950,HD       53300,0
7408,236.8,-8.6,592,HD       53344,0
13420,223.7,-1.9,880,HD       53367AB,0
13432,224.7,-2.3,1060,HD       53456AB,0
13413,222,-0.8,2870,HD       53514,0
13428,224.5,-2,2270,HD       53691,0
13422,224,-1.7,1140,HD       53755AB,0
13431,224.7,-1.8,760,HD       53974AB,0
13434,224.8,-1.7,2330,HD       54025,0
7368,223.3,-0.9,990,HD       54104,0
7420,238.5,-8.7,592,HD       54224,0
7378,225.4,-1.8,990,HD       54306,0
13397,218.5,2,1060,HD       54464,0
13442,226.3,-2.1,1040,HD       54493,0
7376,225.1,-1.4,990,HD       54574,0
7419,238.4,-8.3,592,HD       54605,0
7407,236.3,-7.1,592,HD       54669,0
13439,226.1,-1.8,1170,HD       54727,0
13433,224.8,-1,2440,HD       54740,0
7380,225.6,-1.3,990,HD       54879,0
13611,250.7,-13.8,340,HD       54893,0
13516,237.5,-7.5,530,HD       54912,0
7424,240.7,-9,592,HD       55019,0
13402,219.4,2.2,5150,HD       55036,0
13441,226.3,-1.4,1220,HD       55121,0
13423,224.1,0.1,990,HD       55439AB,0
13526,238.4,-7.3,430,HD       55522,0
13391,217.3,4,2100,HD       55606,0
7375,224.8,0.1,990,HD       55687,0
13503,235.8,-5.6,750,HD       55856AB,0
7452,243.2,-9.3,2510,HD       55958,0
7435,242.5,-8.9,592,HD       55985,0
13529,239,-7.1,340,HD       56014,0
13534,239.4,-7.2,210,HD       56139,0
13550,241.4,-8.1,1170,HD       56211,0
13508,236.5,-5.2,470,HD       56577,0
13425,224.3,1.5,2590,HD       56670,0
13594,248.5,-11.1,370,HD       56779,0
13443,226.6,0.4,7480,HD       56827,0
13600,249,-11.3,230,HD       56855,0
7422,239.7,-6.6,592,HD       56876,0
7410,237.8,-5.4,1510,HD       57060AB,0
7413,238.2,-5.6,1510,HD       57061,0
13471,233.2,-2.9,1440,HD       57118,0
13537,239.6,-6.3,1150,HD       57146,0
7412,238.2,-5.5,1510,HD       57192,0
13527,238.8,-5.7,1490,HD       57193,0
13598,248.8,-10.9,390,HD       57219,0
7401,235.6,-3.8,592,HD       57370AB,0
13519,237.6,-4.9,1690,HD       57393,0
13798,279.1,-22.7,250,HD       57623,0
13426,224.4,2.6,1600,HD       57682,0
13985,289.4,-25.4,2630,HD       57697,0
13333,202.5,14.2,500,HD       58050,0
13533,239.4,-5.1,2260,HD       58061,0
13599,248.9,-9.8,610,HD       58260,0
7466,245.2,-7.9,2510,HD       58286,0
13497,235.4,-2.6,3150,HD       58321,0
7455,243.4,-6.9,2510,HD       58325,0
13460,231.1,-0.2,380,HD       58343,0
7437,242.6,-6.5,592,HD       58350A,0
13412,222,5,1210,HD       58526,0
7463,244.9,-7.3,2510,HD       58766,0
13383,214.8,9.1,1740,HD       58784,0
13585,247.2,-8.2,550,HD       59026,0
13509,236.6,-1.9,920,HD       59498,0
7464,245,-6.5,2510,HD       59550,0
13463,231.4,1.1,5810,HD       59609,0
13520,237.7,-2.4,730,HD       59612AB,0
13454,230.6,1.5,3480,HD       59647,0
13588,247.5,-7.5,4150,HD       59864,0
7462,244.8,-6,2510,HD       59890,0
13468,232.6,0.9,2560,HD       59986,0
13452,230.5,2.5,740,HD       60325,0
13502,235.6,-0.1,690,HD       60553,0
13332,202.5,17.5,1860,HD       60848,0
13458,230.9,3,360,HD       60855AB,0
13587,247.4,-6.2,1010,HD       61006,0
13498,235.5,0.6,690,HD       61068,0
13541,240.4,-2.2,780,HD       61071,0
13608,250.5,-7.2,520,HD       61641,0
7483,246.4,-4.4,4370,HD       62058,0
13653,258.9,-11.2,1420,HD       62193,0
13573,245.3,-3.5,920,HD       62315,0
13706,265.8,-14.4,1910,HD       62483,0
13566,243.9,-2.3,460,HD       62576,0
13567,244.4,-2.5,580,HD       62623,0
13473,233.4,4.1,1070,HD       62729,0
13546,240.8,-0.3,740,HD       62747,0
13545,240.6,0.2,820,HD       63028,0
13615,252.4,-6.7,300,HD       63032,0
13531,239.2,1.3,570,HD       63271,0
13475,233.6,4.7,1690,HD       63302,0
13626,254.4,-7.5,740,HD       63308,0
7439,242.7,-0.6,2510,HD       63359,0
13638,255.7,-8.1,1200,HD       63425,0
13558,242.2,-0.2,350,HD       63462,0
13617,253.1,-6.6,450,HD       63465AB,0
7499,260.3,-10.6,1820,HD       63578,0
13552,241.5,0.6,240,HD       63700A,0
7443,242.8,-0.2,2510,HD       63735,0
13596,248.8,-3.7,1520,HD       63804,0
13646,257.4,-8.8,950,HD       63806,0
7498,260.2,-10.2,1820,HD       63922,0
7500,260.6,-10.4,1820,HD       63949,0
13571,245.2,-1.3,2140,HD       63964,0
13674,262.2,-11.2,2650,HD       64014,0
7429,242,0.9,2510,HD       64219,0
13469,233.1,6.3,5110,HD       64238,0
13647,257.5,-8.2,670,HD       64287,0
13532,239.4,2.7,2200,HD       64298,0
7501,261.1,-10.3,1820,HD       64318,0
13645,257.3,-8.1,630,HD       64365,0
13607,250.5,-3.8,940,HD       64571,0
7428,242,1.5,2510,HD       64639,0
13722,267.6,-13.5,550,HD       64722,0
13614,251.5,-4.1,370,HD       64802,0
13404,220.1,14.5,3680,HD       64854,0
7465,245.1,0,2510,HD       64972,0
13394,217.9,15.9,1100,HD       65079,0
13640,255.9,-6.3,670,HD       65315,0
13652,258.9,-7.8,410,HD       65551,0
13685,263.5,-10.3,290,HD       65818A,0
7512,262.8,-9.7,1820,HD       65930,0
13763,273.9,-15.8,500,HD       66194,0
13687,264,-10,970,HD       66464,0
13572,245.3,1.7,1740,HD       66477,0
13699,264.9,-10.5,1020,HD       66522,0
13727,268.4,-12.5,510,HD       66546A,0
13603,250.1,-1.2,810,HD       66582,0
13569,245,2.2,4900,HD       66695,0
13470,233.2,9.7,1520,HD       66738,0
7514,263.1,-9.1,1820,HD       66765,0
13528,238.9,6.3,640,HD       66834,0
13602,249.8,-0.7,510,HD       66888,0
13612,250.8,-0.9,880,HD       67243A,0
13673,262.1,-8.1,640,HD       67341,0
13430,224.7,15.7,510,HD       67594A,0
13684,263.5,-8.7,730,HD       67621,0
13507,236.5,9.1,400,HD       67880,0
7496,260.1,-6,1820,HD       68217,0
7511,262.8,-7.7,1820,HD       68243C,0
7517,263.3,-8,1820,HD       68324,0
13643,256.5,-3.2,440,HD       68553,0
13629,254.6,-2,1290,HD       68572,0
13654,259.3,-5.1,860,HD       68601,0
13676,262.4,-7,1130,HD       68808,0
13637,255.7,-2.3,870,HD       68982,0
13606,250.5,1.4,530,HD       69080,0
13622,254,-1,440,HD       69081,0
13621,254,-1,620,HD       69082,0
7513,262.9,-6.9,1820,HD       69144,0
7503,262,-6.2,1820,HD       69302,0
13632,255,0.1,410,HD       70556,0
13582,246.8,6.2,5010,HD       70761AB,0
13755,272.9,-11.9,790,HD       70839,0
13723,267.9,-7.9,310,HD       71510,0
13601,249.5,5.9,1040,HD       71928,0
13716,266.8,-6.7,840,HD       71934,0
13662,260.8,-2.2,710,HD       72014A,0
13672,262.1,-3.1,410,HD       72067AB,0
7535,265.1,-5.3,1820,HD       72108A,0
7506,262.2,-2.5,1820,HD       72648,0
13694,264.7,-3.5,1120,HD       73326,0
7502,262,-1.1,1820,HD       73634,0
13648,258.1,1.9,1040,HD       73653,0
13656,259.6,0.8,1390,HD       73698,0
13708,266,-3.9,1760,HD       73884,0
7532,264.8,-2.9,1820,HD       73903,0
13698,264.8,-2.9,960,HD       73919AB,0
7538,265.3,-2.9,1820,HD       74180,0
13744,270.2,-6.8,200,HD       74195,0
13710,266.4,-3.7,940,HD       74251,0
13718,267.1,-4.3,530,HD       74273,0
13775,275.8,-10.9,360,HD       74375,0
13472,233.3,21,610,HD       74395,0
13709,266.2,-3.4,1810,HD       74401,0
13712,266.6,-3.6,420,HD       74455,0
13693,264.7,-2,890,HD       74528,0
13714,266.7,-3.6,1070,HD       74531AB,0
13631,255,5.8,300,HD       74575,0
13668,261.5,1,720,HD       74804AB,0
13650,258.3,3.5,700,HD       74824,0
13664,261.1,1.5,1170,HD       74979,0
7542,265.6,-1.7,1820,HD       75276,0
13703,265.6,-1.7,880,HD       75276,0
13680,262.8,0.7,580,HD       75387,0
7507,262.5,1.4,1820,HD       75655,0
7509,262.8,1.2,1820,HD       75724,0
7523,264.2,0.3,1820,HD       75860AB,0
13661,260.6,3.6,730,HD       75869,0
13725,268.1,-2.8,1480,HD       76005,0
13732,268.7,-3.3,1790,HD       76006,0
13548,241,19.8,1640,HD       76510,0
13690,264.4,1.1,790,HD       76534AB,0
13678,262.6,2.6,900,HD       76554,0
13691,264.5,1.5,870,HD       76838AB,0
13734,268.9,-2.3,2060,HD       76852,0
13783,276.7,-8.9,360,HD       77002A,0
13779,276.2,-8.5,1310,HD       77032,0
13697,264.8,1.9,460,HD       77320,0
13740,269.2,-1.9,1390,HD       77421AB,0
13198,169.3,41.9,1220,HD       77770,0
13728,268.5,-0.4,750,HD       78005,0
13773,274.9,-5.7,590,HD       78548,0
13713,266.7,2,700,HD       78616AB,0
13707,265.9,2.8,280,HD       78647,0
13896,286.2,-15.4,320,HD       78764,0
7556,268,1,1820,HD       78785,0
13731,268.7,1.1,550,HD       79275,0
13790,277.7,-7.4,180,HD       79351,0
13785,277,-6.6,780,HD       79421,0
13809,280.2,-9.6,240,HD       79447,0
13753,272.6,-2.7,1290,HD       79728,0
13724,268,2.9,1230,HD       80057,0
13721,267.6,3.4,570,HD       80108,0
13815,281,-9.6,3150,HD       80325,0
13762,273.8,-2.5,2510,HD       80383,0
13795,278.5,-7,700,HD       80404,0
13715,266.8,5.5,1490,HD       81034,0
13776,275.9,-3.5,120,HD       81188,0
13761,273.8,-1,2190,HD       81471,0
13797,278.7,-5.9,990,HD       81654,0
13770,274.6,0.4,430,HD       83058,0
13794,278.5,-4,1320,HD       83060,0
13975,289.1,-15.2,830,HD       83093,0
13807,280,-5.4,440,HD       83183,0
13764,274,1.3,3010,HD       83281,0
13813,280.7,-5.8,4470,HD       83475,0
13671,261.8,17.4,1610,HD       84567,0
13841,283.2,-7,2910,HD       84810,0
13749,271.9,6.7,510,HD       84816,0
13874,285,-8.8,340,HD       85123AB,0
13789,277.7,0.7,2570,HD       85595,0
13759,273.7,5.9,500,HD       85622,0
13796,278.7,0,3520,HD       85740,0
13800,279.2,-0.6,2330,HD       85891,0
13784,276.9,2.5,430,HD       85953,0
13736,269.2,12.3,2120,HD       86085,0
13812,280.7,-2.1,1340,HD       86117,0
13816,281.5,-3.1,620,HD       86118,0
13819,282,-3.8,2980,HD       86162,0
13634,255.3,9,7350,HD       86248,0
13788,277.3,2.6,690,HD       86352,0
13801,279.4,0.1,720,HD       86440,0
13793,278.2,1.7,610,HD       86466,0
13994,289.8,-13.1,2240,HD       86606,0
13831,282.6,-3.8,2200,HD       86689,0
13366,211.2,51.5,550,HD       87015,0
13810,280.3,0,1630,HD       87166,0
13846,283.4,-4.1,1800,HD       87222,0
13840,283.2,-3.8,1490,HD       87266,0
13806,280,0.7,1510,HD       87380,0
13818,282,-1.9,2870,HD       87384,0
13863,284.1,-4.8,3550,HD       87406,0
13822,282.2,-2.1,5250,HD       87494,0
13843,283.3,-3.5,2150,HD       87565,0
13403,219.5,50.7,1610,HD       87737,0
13849,283.5,-3.4,1560,HD       87801,0
13868,284.6,-4,6550,HD       88412,0
13837,283,-1.5,2960,HD       88605/6,0
13839,283.1,-1.5,470,HD       88661,0
13854,283.6,-2.2,3250,HD       88694,0
13873,285,-4,4190,HD       88844,0
13845,283.4,-1.6,3060,HD       88879,0
13880,285.3,-4.3,500,HD       88907,0
13865,284.5,-3,1070,HD       89008,0
13817,281.7,1.3,630,HD       89104,0
13803,279.7,4.5,2980,HD       89137,0
13808,280.2,3.7,1990,HD       89174,0
13838,283.1,-0.6,2570,HD       89201,0
14114,295.6,-18.4,820,HD       89403,0
7576,284.6,-2.2,2510,HD       89497,0
13805,279.8,5.2,870,HD       89587,0
13823,282.3,1.6,540,HD       89682,0
13547,241,46.3,730,HD       89688,0
13814,281,3.7,3960,HD       89767,0
13850,283.6,-0.1,2690,HD       89844,0
13878,285.3,-2.8,4040,HD       89845,0
13836,283,0.9,280,HD       89890AB,0
13864,284.3,-1.2,4530,HD       89925,0
13888,285.8,-3.3,4330,HD       89991,0
7586,285.4,-2.5,2510,HD       90075,0
7584,285.2,-2.2,2510,HD       90087,0
13859,284.1,-0.4,1680,HD       90102,0
7561,284.3,-0.6,2510,HD       90187,0
7560,284.3,-0.3,2510,HD       90273,0
13858,284.1,-0.1,1740,HD       90288AB,0
7583,285.2,-1.8,2510,HD       90313,0
7589,285.6,-2.4,2510,HD       90382,0
7559,284.3,-0.1,2510,HD       90489,0
13872,285,-1.1,1190,HD       90563,0
7565,284.5,-0.3,2510,HD       90578,0
13826,282.5,3.1,2010,HD       90586,0
13871,285,-0.9,1510,HD       90599,0
13889,285.9,-2.4,5680,HD       90600,0
7558,284.3,0.2,2510,HD       90615,0
7564,284.5,0,2510,HD       90706,0
7575,284.6,-0.1,2510,HD       90707,0
7571,284.6,0,2510,HD       90772,0
7581,285,-0.6,2510,HD       90801,0
7562,284.5,0.3,2510,HD       90831,0
7563,284.5,0.2,2510,HD       90832,0
13877,285.2,-0.9,490,HD       90853,0
13931,287.6,-4.6,640,HD       90966,0
7578,284.8,0,2510,HD       90987,0
13902,286.4,-2.7,1280,HD       91024,0
13887,285.8,-1.5,4550,HD       91054,0
13947,288.2,-5.5,470,HD       91056,0
7580,285,-0.1,2510,HD       91093,0
13866,284.6,0.7,770,HD       91188,0
13488,234.9,52.8,1050,HD       91316A,0
13881,285.4,-0.2,5500,HD       91421,0
13951,288.3,-5.1,3050,HD       91452,0
14078,293.1,-13.1,590,HD       91496,0
7592,285.7,-0.5,2510,HD       91533,0
7587,285.5,0.1,2510,HD       91572,0
13915,286.9,-2.4,3120,HD       91597,0
7588,285.6,-0.1,2510,HD       91619,0
7621,286.6,-1.7,2510,HD       91651,0
7582,285.2,0.7,2510,HD       91764,0
7606,285.9,-0.4,2510,HD       91765,0
7591,285.7,0.1,2510,HD       91824,0
7627,286.8,-1.8,2510,HD       91826A,0
7590,285.7,0.1,2510,HD       91850,0
7598,285.8,0.1,2510,HD       91943,0
7602,285.9,0.1,2510,HD       91969,0
7605,285.9,0,2510,HD       91983,0
7603,285.9,0.1,2510,HD       92007,0
13934,287.7,-3.1,1080,HD       92027,0
7595,285.8,0.4,2510,HD       92060,0
7611,286.2,-0.5,2510,HD       92061,0
7594,285.8,0.5,2510,HD       92144,0
7610,286.2,-0.2,2510,HD       92206,0
7615,286.3,-0.3,2510,HD       92207,0
13930,287.6,-2.5,5860,HD       92291,0
7608,286,0.4,2510,HD       92383,0
13906,286.6,-0.6,610,HD       92397,0
13892,286,0.7,1170,HD       92420,0
13870,285,2.6,440,HD       92449A,0
13923,287.3,-1.6,3940,HD       92451,0
7599,285.9,1,2510,HD       92504,0
13929,287.6,-2,6310,HD       92554,0
7701,287.8,-2.6,2510,HD       92555,0
13885,285.6,1.8,4270,HD       92584,0
13898,286.3,0.7,770,HD       92692,0
7614,286.3,0.7,2510,HD       92693,0
7712,288,-2.5,2510,HD       92704,0
7630,286.9,-0.5,2510,HD       92725,0
7628,286.9,-0.4,2510,HD       92739,0
7661,287.3,-1.1,2510,HD       92741,0
7692,287.6,-1.7,2510,HD       92743,0
13895,286.2,0.9,1100,HD       92759,0
13905,286.6,1.9,5060,HD       92850,0
13891,286,1.5,4920,HD       92850,0
7676,287.4,-1,2510,HD       92877,0
13890,286,1.7,1070,HD       92936,0
7653,287.1,-0.4,2510,HD       92964,0
7623,286.7,0.5,2510,HD       92982,0
7652,287.1,-0.2,2510,HD       93002,0
7700,287.8,-1.5,2510,HD       93009,0
13943,288.1,-2.1,640,HD       93010,0
7617,286.4,1.2,2510,HD       93025,0
7655,287.2,-0.3,2510,HD       93026,0
7690,287.6,-1.1,2510,HD       93027,0
7691,287.6,-1.2,2510,HD       93028,0
13991,289.6,-4.9,190,HD       93030,0
